"Name","Site","Yr","Quadrat","Total","Substrate","Cover","Label_ID","Full_name","SJB_cat","Structural_category","General_categories"
"FareDhote1_2018_4.JPG","FareDhote1","2018","4",25,"CCA",76,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"FareDhote1_2018_5.JPG","FareDhote1","2018","5",25,"CCA",12,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"FareDhote2_2018_1.JPG","FareDhote2","2018","1",22,"CCA",22.7272727272727,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"FareDhote2_2018_2.JPG","FareDhote2","2018","2",22,"CCA",13.6363636363636,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"FareDhote2_2018_3.JPG","FareDhote2","2018","3",24,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"FareDhote2_2018_4.JPG","FareDhote2","2018","4",23,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"FareDhote2_2018_5.JPG","FareDhote2","2018","5",25,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Haapiti1_2017_1.JPG","Haapiti1","2017","1",25,"CCA",20,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Haapiti1_2017_2.JPG","Haapiti1","2017","2",25,"CCA",24,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Haapiti1_2017_3.JPG","Haapiti1","2017","3",23,"CCA",26.0869565217391,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Haapiti1_2017_4.JPG","Haapiti1","2017","4",24,"CCA",4.16666666666667,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Haapiti1_2017_5.JPG","Haapiti1","2017","5",23,"CCA",13.0434782608696,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Haapiti2_2017_1.JPG","Haapiti2","2017","1",24,"CCA",8.33333333333333,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Haapiti2_2017_2.JPG","Haapiti2","2017","2",22,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Haapiti2_2017_3.JPG","Haapiti2","2017","3",24,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Haapiti2_2017_4.JPG","Haapiti2","2017","4",24,"CCA",8.33333333333333,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Haapiti2_2017_5.JPG","Haapiti2","2017","5",22,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Haumi1_2018_1.JPG","Haumi1","2018","1",21,"CCA",19.047619047619,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Haumi1_2018_2.JPG","Haumi1","2018","2",23,"CCA",21.7391304347826,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Haumi1_2018_3.JPG","Haumi1","2018","3",21,"CCA",33.3333333333333,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Haumi1_2018_4.JPG","Haumi1","2018","4",17,"CCA",41.1764705882353,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Haumi1_2018_5.JPG","Haumi1","2018","5",23,"CCA",13.0434782608696,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Haumi2_2018_1.JPG","Haumi2","2018","1",23,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Haumi2_2018_2.JPG","Haumi2","2018","2",18,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Haumi2_2018_3.JPG","Haumi2","2018","3",22,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Haumi2_2018_4.JPG","Haumi2","2018","4",24,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Haumi2_2018_5.JPG","Haumi2","2018","5",20,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Maatea1_2017_1.JPG","Maatea1","2017","1",24,"CCA",8.33333333333333,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Maatea1_2017_2.JPG","Maatea1","2017","2",25,"CCA",16,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Maatea1_2017_3.JPG","Maatea1","2017","3",25,"CCA",12,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Maatea1_2017_4.JPG","Maatea1","2017","4",25,"CCA",20,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Maatea1_2017_5.JPG","Maatea1","2017","5",24,"CCA",4.16666666666667,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Maatea2_2017_1.JPG","Maatea2","2017","1",18,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Maatea2_2017_2.JPG","Maatea2","2017","2",22,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Maatea2_2017_3.JPG","Maatea2","2017","3",23,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Maatea2_2017_4.JPG","Maatea2","2017","4",25,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Maatea2_2017_5.JPG","Maatea2","2017","5",22,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Maharepa1_2017_1.JPG","Maharepa1","2017","1",22,"CCA",22.7272727272727,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Maharepa1_2017_2.JPG","Maharepa1","2017","2",24,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Maharepa1_2017_3.JPG","Maharepa1","2017","3",24,"CCA",8.33333333333333,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Maharepa1_2017_4.JPG","Maharepa1","2017","4",25,"CCA",12,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Maharepa1_2017_5.JPG","Maharepa1","2017","5",24,"CCA",8.33333333333333,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Maharepa2_2017_1.JPG","Maharepa2","2017","1",23,"CCA",8.69565217391304,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
